"","sample","Gene","HV","TPM","log2_TPM_tissue","tissue","clean_tissue","tissue_group_1","tissue_group_2","dev_order"
"222","AP-10","AT1G63740","non-hv",8.22776995282497,3.20598203825849,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"223","AP-10","AT1G63750","non-hv",1.85949545576789,1.51576061285145,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"224","AP-10","AT5G44870","non-hv",14.0819675850554,3.9147527489602,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"225","AP-10","AT3G51560","non-hv",0,0,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"226","AP-10","AT3G51570","non-hv",0,0,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"227","AP-10","AT1G27170","non-hv",5.44894631295685,2.68906345925638,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"228","AP-10","AT1G27180","non-hv",5.29836772494727,2.65497799047915,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"229","AP-10","AT5G43470","hv",59.8231659897282,5.92654900890162,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"230","AP-10","AT1G63870","non-hv",0.0164625417557752,0.0235570505796786,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"231","AP-10","AT1G63880","non-hv",47.8106682625418,5.60912459856437,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"232","AP-10","AT5G45050","non-hv",29.8189258278723,4.94574467348865,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"233","AP-10","AT3G46710","non-hv",0,0,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"234","AP-10","AT5G45060","non-hv",31.707035495649,5.03152909706121,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"235","AP-10","AT3G46730","non-hv",0.117217761998846,0.159910415486633,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"236","AP-10","AT4G19510","non-hv",50.5535968792299,5.68800118239925,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"237","AP-10","AT4G19530","non-hv",7.57229894916181,3.09968216323806,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"238","AP-10","AT1G64070","non-hv",0.0446222549309794,0.0629813447375577,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"239","AP-10","AT5G45200","non-hv",0.0283736392254991,0.0403645344926182,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"240","AP-10","AT5G45210","non-hv",0,0,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"241","AP-10","AT5G45230","non-hv",0,0,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"242","AP-10","AT5G43730","non-hv",6.62674193936173,2.93106688513845,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"243","AP-10","AT5G43740","hv",10.9257937958247,3.57601339190941,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"244","AP-10","AT5G45250","non-hv",22.4150378165338,4.54936346295559,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"245","AP-10","AT4G26090","non-hv",11.4389873452565,3.63679713570613,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"246","AP-10","AT1G65850","non-hv",0.0209450233871288,0.0299051809833847,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"247","AP-10","AT1G62630","hv",6.5637074023131,2.91909355453613,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"248","AP-10","AT3G50950","non-hv",93.3631104830584,6.56015106968053,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"249","AP-10","AT5G44510","non-hv",27.5050862783557,4.83314746307181,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"250","AP-10","AT1G61300","hv",15.9003937107007,4.07898495073561,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"251","AP-10","AT1G61310","hv",12.2749708376409,3.73063678661833,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"252","AP-10","AT4G33300","non-hv",45.2231066416211,5.53054232106769,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"253","AP-10","AT1G61180","hv",15.9575217761351,4.08385344034735,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"254","AP-10","AT1G61190","hv",24.608675387032,4.67856072611314,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"255","AP-10","AT1G72840","non-hv",9.25348790599544,3.35804284644503,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"256","AP-10","AT1G72860","non-hv",0.431485496094852,0.517513052930325,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"257","AP-10","AT4G19050","non-hv",17.1481987739396,4.18175446135311,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"258","AP-10","AT1G69550","hv",11.3142298705903,3.6222544996936,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"259","AP-10","AT3G25510","non-hv",0.767911171135564,0.822045788201242,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"260","AP-10","AT1G63350","non-hv",2.14171828592503,1.65155382171413,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"261","AP-10","AT1G63360","hv",12.9222879833415,3.79932441749457,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"262","AP-10","AT4G27190","non-hv",0,0,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"263","AP-10","AT4G27220","non-hv",0.0716755495845609,0.0998681951105882,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"264","AP-10","AT2G14080","hv",23.6172401643006,4.62159712541578,"adult, stem node, first node","stem node 1","vegetative","shoot",20
"265","AP-11","AT3G04220","non-hv",0.435243124308895,0.521295144235401,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"266","AP-11","AT3G14460","non-hv",0.187990374654229,0.248523147169936,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"267","AP-11","AT3G14470","non-hv",8.80113727714472,3.29294916238102,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"268","AP-11","AT2G16870","non-hv",2.6771332653064,1.8785814631098,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"269","AP-11","AT5G35450","non-hv",16.5309622514825,4.13183328079326,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"270","AP-11","AT2G17060","non-hv",0,0,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"271","AP-11","AT5G18350","non-hv",0.0935764922305773,0.129054135888649,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"272","AP-11","AT5G18360","non-hv",7.79868443508408,3.13728783047005,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"273","AP-11","AT5G22690","non-hv",7.19064311380691,3.03397673399983,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"274","AP-11","AT5G18370","non-hv",10.3500049970201,3.50462102757311,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"275","AP-11","AT4G12010","non-hv",6.90863649171629,2.98342898468504,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"276","AP-11","AT1G56510","non-hv",9.12407240769614,3.33971782568749,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"277","AP-11","AT1G56520","non-hv",7.36936582485246,3.06511830903573,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"278","AP-11","AT5G36930","non-hv",14.9084579413078,3.9917220922,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"279","AP-11","AT1G56540","non-hv",1.8821630346571,1.52715194642129,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"280","AP-11","AT5G38850","non-hv",8.96724756575286,3.31719516245002,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"281","AP-11","AT5G41740","hv",6.67548442886699,2.94025780729963,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"282","AP-11","AT5G41750","hv",2.48107019779588,1.79953090713567,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"283","AP-11","AT5G11250","non-hv",12.5091077431293,3.75586048479358,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"284","AP-11","AT4G08450","non-hv",0,0,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"285","AP-11","AT4G14370","non-hv",0.653512846080113,0.725534253816952,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"286","AP-11","AT1G27170","non-hv",6.45036150665934,2.89731042976423,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"287","AP-11","AT1G27180","non-hv",5.24907262640247,2.64364210712513,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"288","AP-11","AT5G40910","non-hv",67.1669797231172,6.09100115780424,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"289","AP-11","AT1G17600","non-hv",1.2396914408547,1.16329998790268,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"290","AP-11","AT4G16860","hv",43.0570109443011,5.46129971334616,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"291","AP-11","AT4G16890","hv",89.6967170765336,6.50297842576109,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"292","AP-11","AT4G16900","non-hv",24.0626625671926,4.64746778442487,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"293","AP-11","AT4G16920","hv",4.0731867845431,2.34289227857929,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"294","AP-11","AT4G09430","non-hv",0,0,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"295","AP-11","AT4G16940","hv",1.8849185401367,1.52853058285689,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"296","AP-11","AT4G16950","hv",76.458252694886,6.2753470522715,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"297","AP-11","AT4G16960","hv",10.3352690497893,3.50274672965289,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"298","AP-11","AT5G04720","non-hv",46.2116446701558,5.56107083659115,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"299","AP-11","AT4G36150","non-hv",3.79332711624483,2.26102739872605,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"300","AP-11","AT5G17680","non-hv",1.22602736919697,1.15447133084789,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"301","AP-11","AT1G58390","non-hv",1.40647624741881,1.26692218357696,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"302","AP-11","AT1G58400","non-hv",0.220681039144221,0.287686277017062,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"303","AP-11","AT1G58410","non-hv",1.35015223770453,1.23275421443604,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"304","AP-11","AT5G05400","non-hv",4.24963688793682,2.39221763647593,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"305","AP-11","AT1G58602","hv",19.7979981320754,4.37837276633469,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"306","AP-11","AT4G10780","non-hv",0.309392196940513,0.388897286613707,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"307","AP-11","AT5G17880","non-hv",4.9111002027966,2.56342667683182,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"308","AP-11","AT1G58807","hv",85.0683891828004,6.42741156313728,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"309","AP-11","AT5G17890","non-hv",18.2180698224099,4.26439154039175,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"310","AP-11","AT1G58848","hv",73.5971781162578,6.22104915171263,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"311","AP-11","AT5G43470","hv",59.3449834705429,5.91516193839485,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"312","AP-11","AT1G59124","hv",85.0683891828004,6.42741156313728,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"313","AP-11","AT5G17970","non-hv",0,0,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"314","AP-11","AT1G59218","hv",33.2013803498604,5.09598264759244,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"315","AP-11","AT5G41540","non-hv",0.164269590433999,0.219425157686862,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"316","AP-11","AT5G41550","non-hv",2.64795945777116,1.86708969595071,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"317","AP-11","AT5G38340","non-hv",0.401468925836869,0.486939756473118,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"318","AP-11","AT5G38350","hv",0.0236083317189838,0.0336637954371838,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"319","AP-11","AT1G59620","non-hv",14.257527211012,3.93144925827308,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"320","AP-11","AT5G43730","non-hv",6.33649408290558,2.8750908018221,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"321","AP-11","AT5G43740","hv",12.7844027210993,3.78496485153714,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"322","AP-11","AT4G11170","hv",0,0,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"323","AP-11","AT5G40100","non-hv",0,0,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
"324","AP-11","AT1G59780","hv",0.0113609125523065,0.0162979268479065,"adult, stem internode, second internode","stem internode 2","vegetative","shoot",22
